name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude,price_converted
Vine Cliff Winery,"7400 Silverado Trl Napa, CA 94558",CBsJpEvvTIGh7LTzaGTaTg,wineries,Wineries,4.5,45,$$$$,38.447107,-122.350549,4
Boyd Family Vineyard,"4326 Big Ranch Rd Napa, CA 94558",60i68SD1xroy0j0h3BZiXw,wineries,Wineries,5.0,9,$$,38.3612027,-122.3118133,2
Matthiasson Wines,"3175 Dry Creek Rd Napa, CA 94558",d-WFHC31DhZ_lbFTRjkR-g,wineries,Wineries,5.0,1,,38.33861,-122.35076,0
Shed Creek Cellar,"80 Grapevine Ln Napa, CA 94558",EhOXeJW9Wwp_3vkQ52jTUA,wineries,Wineries,5.0,2,,38.338405360536775,-122.101645,0
Reid Family Vineyards,"1020 Borrette Ln Napa, CA 94558",Z94Ftar1bQ6asD3dmILpkA,wineries,Wineries,5.0,27,$$,38.3137,-122.34831,2
Small Lot Wine Tours,"San Vicente Ave Napa, CA 94558",RQulJtaJRZ1Ax8a-tn74oQ,winetours,Wine Tours,5.0,50,,38.33684,-122.31545,0
Ancien,"Napa, CA 94558",Xc1AuFl56GMyRw1PWHUnRw,wineries,Wineries,5.0,4,,38.297691,-122.235151,0
Gargiulo Vineyards,"575 Oakville Cross Rd Oakville, CA 94558",-TGstzhUvPOB_2Qt2MSLLQ,wineries,Wineries,4.5,21,$$,38.453315,-122.366836,2
Harvest Wine Tours,"895 Jackson St Ste 345 Napa, CA 94559",dJWMziV0ifFdqlSADtzObw,winetours,Wine Tours,5.0,7,,38.3066965,-122.288272,0
Roy Estate,"1220 Soda Canyon Rd Napa, CA 94558",mDZh95v33mH6L8Q39nU4DQ,wineries,Wineries,5.0,1,$$$$,38.36585,-122.27873,4
Hidden Napa Jeep Wine Tours,"Napa, CA 94558",eUDT6azH0tyMOQngmqleLQ,winetours,Wine Tours,5.0,23,,38.31832,-122.29177,0
Napa Valley Wine Guides,"Napa, CA 94558",19wSHfn7MkUpazpd7j4yHg,winetours,Wine Tours,5.0,56,,38.3841682813529,-122.285937502441,0
Cliff Lede Vineyards,"1473 Yountville Cross Rd Yountville, CA 94599",M9aVMwujjWigBtdODRdP3A,wineries,Wineries,4.0,226,$$,38.42407,-122.344787,2
Smith Devereux Wines,"1460 First St Napa, CA 94559",EvoxeKMPe1EIGKnwWs5ulw,wineries,Wineries,5.0,1,,38.297448,-122.289345,0
Screaming Eagle Winery,"Oakville, CA 94562",RvPH8DcSFPWFrB1icb1T-A,wineries,Wineries,3.5,6,$$$$,38.4369277954102,-122.402816772461,4
Robinson Family Vineyards,"5880 Silverado Trl Napa, CA 94558",KPIVDmcKCAYF95tahIm0og,wineries,Wineries,5.0,21,$$,38.41086361969035,-122.31935492416466,2
Black Cat Vineyard,"1352 4th Ave Napa, CA 94559",dQC-DW5MdMFgH3G_MiTySg,wineries,Wineries,5.0,12,$$,38.28149,-122.247714,2
Oasis by Hoopes,"6204 Washington St Napa, CA 94558",o1gzKI9tCcs9Vth2JXz25A,wineries,Wineries,3.5,15,,38.387957163018584,-122.34952523506253,0
Wine Me Away,"Napa, CA 94558",p8Nonov6jEFz9911aXQzkQ,winetours,Wine Tours,5.0,19,,38.38326,-122.31306,0
Let's Roll Wine Tours & Designated Drivers,"Napa, CA 94558",lk9WyfZKonlVp9jzLiMfWw,winetours,Wine Tours,5.0,13,,38.2968,-122.286,0
Stewart Cellars,"6752 Washington St Yountville, CA 94599",aC0tETLk6n0wGxFbqgIkMw,wineries,Wineries,4.5,49,$$,38.406152,-122.3664433,2
Frias Family Vineyard,"1886 El Centro Ave Napa, CA 94558",F4qho6kGUSBahjCyYfbg-A,wineries,Wineries,4.5,6,$$,38.3348546,-122.3199497,2
Groth Vineyards & Winery,"750 Oakville Cross Rd Oakville, CA 94562",oeNZDuNqJSMLFglBQcvGIA,wineries,Wineries,4.5,57,$$,38.44922,-122.379524,2
Priest Ranch,"6490 Washington St Yountville, CA 94599",RygLWtxkDBkHghQeFfoELQ,wineries,Wineries,4.5,170,$$,38.400084,-122.359028,2
Taylor Family Vineyards,"902 Enterprise Way Ste P Napa, CA 94558",fCWwxMBWc-rZl9-WVQ_Nuw,wineries,Wineries,5.0,17,$$$,38.2586755,-122.2716831,3
Miner Family Winery,"7850 Silverado Trl Oakville, CA 94562",eP9pZmihgwPdd_8uIwb9Uw,wineries,Wineries,4.0,239,$$,38.462719,-122.371093,2
Bell Wine Cellars,"6200 Washington St Yountville, CA 94599",09PBdFwohkAlE2WjgMQSdQ,wineries,Wineries,4.5,123,$$,38.389816,-122.345741,2
Bello Family Vineyards,"8424 Saint Helena Hwy Napa, CA 94558",mbhlmSlqK5wBx6TonAbluw,wineries,Wineries,5.0,1,,38.453556060791,-122.414756774902,0
Realm Cellars,"5795 Silverado Trl Napa, CA 94558",Hu100_7pj1Pf5_woD1vxMw,wineries,Wineries,5.0,11,$$$,38.400333,-122.330664,3
Ovid Vineyard,"255 Long Ranch Rd Saint Helena, CA 94574",xL3M1LjXl1xz0EjmQv_u-w,wineries,Wineries,4.5,12,$$$,38.46344,-122.34397,3
Mira Winery,"6170 Washington St Yountville, CA 94558",0JueW5I1U5wWHu4D308THw,wineries,Wineries,5.0,6,,38.38732,-122.34847,0
Elkhorn Peak Cellars,"200 Polson Rd Napa, CA 94558",i6Fhq_qSyKxlWelDvFhjVQ,wineries,Wineries,5.0,12,$$,38.228224,-122.219554,2
Oberon,"550 Gateway Dr Ste 220 Napa, CA 94558",S3s5eonF5N_7cl7II1c9ZQ,wineries,Wineries,4.5,2,,38.2237,-122.26617,0
Staglin Family Vineyard,"1570 Bella Oaks Ln Napa, CA 94558",X2VFE37tVXkHzPa8lL-5NQ,wineries,Wineries,4.0,13,$$$,38.442506,-122.424445,3
Sodaro Estate Winery,"24 Blue Oak Ln Napa Valley, CA 94558",Aae9Ijv3Msgc8MlgbONhHA,wineries,Wineries,5.0,13,$$,38.315,-122.23313,2
Ram's Gate Winery,"28700 Arnold Dr Sonoma, CA 95476",kajjCWRMLmCZRF3du9odJQ,wineries,Wineries,3.5,440,$$$,38.1741152,-122.4504982,3
Quintessential Wines,"1310 Second St Napa, CA 94559",6pblqQvBxZChnEe4dr41oA,wineries,Wineries,4.5,2,,38.29735,-122.28764,0
The Donum Estate,"24500 Ramal Rd Sonoma, CA 95476",Kv67fUY_H3RNpgqzu12bxg,wineries,Wineries,4.5,33,$$$,38.231313,-122.402866,3
Ideology Cellars,"5225 Solano Ave Napa, CA 94558",udB2n_tvbTMuzyBATsBvng,wineries,Wineries,5.0,1,,38.3638202476272,-122.339110944775,0
J.Moss,"901B Enterprise Way Napa, CA 94558",6q1Mfv-LBfx2LwoEIe5HuA,wineries,Wineries,5.0,2,,38.2585653718793,-122.273029536009,0
Buccella,"Napa, CA 94599",1AomLKv58nVpKeX1YWU76g,wineries,Wineries,5.0,3,$$$$,38.39829,-122.37058,4
Futo Wines,"1575 Oakville Grade Oakville, CA 94562",u2oE6OFAJkmDZ3R6YKjBcQ,wineries,Wineries,5.0,4,$$$$,38.416192,-122.412366,4
Intimate Wine Tours,"1048 Shetler Ave Napa, CA 94559",byzn85-FWZGD8QAKjNCopQ,winetours,Wine Tours,4.5,34,,38.2830221,-122.2712837,0
Hill Family Estate,"6512 Washington St Yountville, CA 94599",SSNXw-fitxPgVEcOnj-Uvw,wineries,Wineries,4.5,160,$$,38.4011459350586,-122.359878540039,2
Nicholson Ranch Winery,"4200 Napa Rd Sonoma, CA 95476",JWEDoVxmR0FruBknJ3hE9g,wineries,Wineries,4.0,320,$$,38.255251261885,-122.3913731858,2
Suisun Creek Winery,"2350 Morrison Ln Fairfield, CA 94534",i504P9R0EQmakyJsDvGi_g,wineries,Wineries,5.0,1,,38.264721,-122.119915,0
Beckstoffer Vineyards,"8600 Conn Creek Rd Rutherford, CA 94573",Lm_x4wgKCzjY8UBaLsQJSQ,wineries,Wineries,5.0,3,,38.464284,-122.395302,0
Spelletich Family Winery,"2545 Napa Valley Corporate Dr Ste C Napa, CA 94558",qMA6KR08TEVaLky5tR_wqQ,wineries,Wineries,4.5,18,$$$,38.253694,-122.275972,3
Manny´s Wine Tours,"First St Napa, CA 94559",4Ak-g4OGLtaUv_qUcjlN1g,winetours,Wine Tours,5.0,56,,38.291168,-122.286279,0
Hyde de Villaine Wines,"588 Trancas St Napa, CA 94558",DJTtmTDSw_IMuoJaPnEFyw,wineries,Wineries,4.0,22,$$$,38.325776,-122.2830894,3
Handwritten Wines,"6494 Washington St Yountville, CA 94599",EcybLupMoknFEQfkgdcZAA,wineries,Wineries,5.0,49,$$$,38.4001796,-122.3593313,3
Tournesol Wine,"4297 E 3rd Ave Napa, CA 94558",o9zVXZgeXlHiRLu7p5OETg,wineries,Wineries,5.0,10,$$,38.2965803877752,-122.223340272903,2
Kale Wines,"708 1st St Napa, CA 94559",1KlDu-0BU_mTO_FxfBV_fg,wineries,Wineries,5.0,1,,38.291168,-122.286064423279,0
Vezer Family Vineyard,"5071 Suisun Valley Rd Fairfield, CA 94534",vK32HqN9hpNbY4Z8Q_Izsw,wineries,Wineries,4.5,81,$$,38.2940805917162,-122.12020345369,2
Cardinale Winery,"7600 St Helena Hwy Oakville, CA 94562",iIivh9j0uSp0AgozDUJUHw,wineries,Wineries,4.0,48,$$$$,38.428591,-122.390506,4
Harlan Estate,"Oakville, CA 94562",ijJdmTT1zWVrFzkHSFdGjg,wineries,Wineries,5.0,5,$$$$,38.4369277954102,-122.402816772461,4
Gamble Family Vineyard,"7554 St Helena Hwy Oakville, CA 94562",ivqZbNHTgsxzekOzkXCK-w,wineries,Wineries,5.0,19,$$$,38.429147,-122.386892,3
Eagle Eye Winery,"6595 Gordon Valley Rd Napa, CA 94558",adsgo4aXIIvgkYCEKOZvLw,wineries,Wineries,5.0,7,$$,38.341023,-122.125888,2
Favia Erickson Winegrowers,"2031 Coombsville Rd Napa, CA 94558",Ea3TmOvfPO-A3DWWBm6lrA,wineries,Wineries,5.0,6,,38.29348,-122.24972,0
Paradigm Winery,"1277 Dwyer Rd Oakville, CA 94562",4AtuFEcaw0_U7C1WREAH8Q,wineries,Wineries,4.5,53,$$,38.42056,-122.39378,2
Silver Trident Winery,"6495 Washington St Yountville, CA 94599",RQfPrnAEqAEyAOd8jMDkPA,wineries,Wineries,5.0,64,$$,38.400497,-122.360031,2
Savor Napa Valley Wine Tours,"1625 Trancas St Ste 4263 Napa, CA 94558",uOD6s5ukEH7p1LBpPJ0M-Q,winetours,Wine Tours,5.0,6,,38.3213996887207,-122.304061889648,0
Own A Napa Vineyard,"1003 Dealy Ln Napa, CA 94559",cE5GFCgF5fmMciZopPl_2Q,wineries,Wineries,5.0,1,,38.2575999,-122.33965,0
Farella Vineyard,"2222 N 3rd Ave Napa, CA 94558",MLrxf2ALwpza9bexFRPcQw,wineries,Wineries,5.0,7,$$,38.312621,-122.22864,2
Napa Valley Chauffeur,"Vallejo, CA 94591",mgEKnjgo7jauX7cLHLKPDA,winetours,Wine Tours,5.0,19,,38.3233943,-122.3018681,0
Rudd Estate,"500 Oakville Cross Rd Oakville, CA 94562",UcAyqkHKKHVY-c90y6kdeA,wineries,Wineries,4.5,18,$$$,38.4578819274902,-122.366798400879,3
The Hess Collection Winery,"1166 Commerce Blvd American Canyon, CA 94503",4pb9mCnUWyQkYmwXsWbPUQ,wineries,Wineries,4.0,7,,38.190715,-122.270332,0
Bliss Wine Tours,"Napa, CA 94558",v4IKkFF6HZw4Uj7sZ65pNg,winetours,Wine Tours,5.0,18,,38.38326,-122.31306,0
Westwood Estate Wine,"11 E Napa St Ste 3 Sonoma, CA 95476",VrDTQ2K5NRpaspnMpk8odw,wineries,Wineries,4.5,106,$$,38.2915583,-122.4574775,2
RAM Wine Country Tours,"Napa, CA 94599",ovODN7d0sszsmSdPQaBOVQ,winetours,Wine Tours,5.0,13,,38.398939,-122.373129,0
My Private Napa Driver,"2471 Solano Ave Ste 215 Napa, CA 94558",Y0HzxvYeZ9zcORewDJC_JA,winetours,Wine Tours,5.0,3,,38.3077323,-122.3058297,0
Altamura Winery,"1700 Wooden Valley Rd Napa, CA 94558",saOTUUe5LO3qksKLiH5PrA,wineries,Wineries,4.0,12,$$$,38.364395,-122.1751742,3
Elizabeth Spencer Winery,"1165 Rutherford Rd Rutherford, CA 94573",mHmn7X_LZp0moqzvgbOKOw,wineries,Wineries,4.0,213,$$,38.4589791814193,-122.422060678426,2
Napa Valley College Winery,"2277 Napa-Vallejo Hwy Napa, CA 94558",y7zQrgBG8U78l4ch-vyh1Q,wineries,Wineries,5.0,3,$$,38.274349,-122.277736,2
Hanzell Vineyards,"18596 Lomita Ave Sonoma, CA 95476",6QbIDTkzTSD7myLFyJvjLw,wineries,Wineries,4.5,85,$$$,38.3134300223746,-122.462327066159,3
Relic Wine Cellars,"2400 Soda Canyon Rd Napa, CA 94558",RGoYz-L0f19UER9eDh5Zvw,wineries,Wineries,5.0,10,$$,38.411912,-122.293303,2
BOND,"Oakville, CA 94562",JwLGcHOY9pS9u07mncVw_w,wineries,Wineries,5.0,3,$$$,38.43462,-122.40057,3
Buoncristiani Family Winery,"2275 Soda Canyon Rd Napa, CA 94558",EhpRE40dRlIgcLRHCw4fMA,wineries,Wineries,5.0,5,$$$,38.40336,-122.30048,3
Napa Driving Services,"1625 Trancas St Unit 3871 Napa, CA 94558",G0gCTZN6lZldH3vYECrvdQ,winetours,Wine Tours,5.0,4,,38.3214,-122.30406,0
Schug Carneros Estate Winery,"602 Bonneau Rd Sonoma, CA 95476",OrIT3N_xgMVyi6nZpm6EFQ,wineries,Wineries,4.0,167,$$,38.2330226700153,-122.471251487732,2
Dolce Winery,"1350 Acacia Dr Oakville, CA 94562",WE-fu3mhn9X94ONKcXCY6Q,wineries,Wineries,5.0,1,$$,38.4240773,-122.402102,2
Valley Wine Warehouse,"175 Tower Rd Napa, CA 94558",-EmhgVkXfrjc0WylD95HDQ,wineries,Wineries,5.0,1,$$,38.2104,-122.25724,2
Blackbird Vineyards,"1330 Oak Knoll Ave Napa, CA 94558",HqtdtN2yWMJQGkYQtNV1Jg,wineries,Wineries,4.5,10,$$$,38.3606279211163,-122.318094635684,3
J Moss,"901 Enterprise Way Napa, CA 94581",ZkJu7hAgzSRLsnGD3ZaU3w,wineries,Wineries,5.0,4,,38.258674,-122.273574,0
Napa Valley Wine Country Tours,"American Canyon, CA 94503",BGMMtumtmN1z1qaIsppz6Q,winetours,Wine Tours,4.5,214,,38.2136164,-122.2533803,0
Meadowcroft Wines,"23574 Arnold Dr Hwy 121 Sonoma, CA 95476",rgVG6mR7humUu5DOPwsQeQ,wineries,Wineries,4.5,120,$$,38.2272243158716,-122.457089424133,2
Scholium Project,"5074 Old Sonoma Rd Napa, CA 94559",S_SbommVD6sJlAHfZnSO_Q,wineries,Wineries,5.0,5,,38.26635,-122.33292,0
Destiny Wine Tours,"3295 Vichy Ave Napa, CA 94558",8hKV48Oprx7jhW1xLzQFeg,winetours,Wine Tours,5.0,23,,38.33656,-122.2587,0
Forthright Winery,"2255 Dry Creek Rd Napa, CA 94558",19K7pxZu63dNyhPSvFWr7Q,wineries,Wineries,5.0,1,,38.33031,-122.34389,0
David Arthur Vineyards,"210 Long Ranch Rd Saint Helena, CA 94574",oZolTxqwId-Z7cPA9HzLQw,wineries,Wineries,5.0,18,$$$,38.465325,-122.345735,3
Absolutely Fabulous Tours,"Napa, CA 94558",UmZH-kO4MkZXMRRE16foxg,winetours,Wine Tours,5.0,14,,38.3170536,-122.3019206,0
Stacy's Wine Tours,"Napa, CA 94503",zAjrnCT-4XCANbxsHvbW0Q,winetours,Wine Tours,5.0,8,,38.195022,-122.24115,0
Ghost Block Estate Wines,"7830-40 St Helena Hwy Oakville, CA 94562",udfbO6gVIXF1j2gx4_9H4w,wineries,Wineries,5.0,14,,38.435978775739244,-122.40191144110308,0
Thirty-Seven Winery,"3000 Sears Point Rd Sonoma, CA 95476",HA3uxokrUs_PBRYqwj20TQ,wineries,Wineries,5.0,2,,38.150444,-122.4489975,0
Your Driver In Napa Wine Tours,"Napa, CA 94558",Wcr72plltGghCrhQVq719Q,winetours,Wine Tours,5.0,25,,38.3177642822266,-122.29174041748,0
Dynamic Napa Wine Tours,"1754 2nd St Ste B2 Napa, CA 94559",pFDXDcJ6Rsviqrjt0stkbw,winetours,Wine Tours,4.5,33,,38.29669,-122.29246,0
Vinfolio,"500 Devlin Rd Ste 102 Napa, CA 94558",YcPdqrpjA5J-L_43D0Dteg,wineries,Wineries,3.0,2,$$,38.220461,-122.261675,2
G V Cellars,"1635 Mason Rd Fairfield, CA 94534",R03IAJXqxRAsx18uGlxBbg,wineries,Wineries,4.5,73,$$,38.24296221671643,-122.16904532035119,2
Wine & Dine Events,"3240 Soda Canyon Rd Napa, CA 94558",0ixVTViKcRCoNfRNIXROfQ,winetours,Wine Tours,4.5,7,,38.4348204,-122.2958469,0
Vezer Family Vineyard,"2522 Mankas Corner Rd Fairfield, CA 94534",nNUN1b0kfYLAVE6iO2niOg,wineries,Wineries,4.5,107,$$,38.285969,-122.107518,2
Winter Wineland,"Sonoma, CA 95476",T7tb2zcqAeuqsfNbaw_6dQ,wineries,Wineries,4.5,11,$,38.293415,-122.470589,1
Rock Creek Vineyard,"4610 Green Valley Rd Green Valley, CA 94534",k62ltNl0qe1W3b_reQIN6A,wineries,Wineries,5.0,15,$$,38.268109,-122.163499,2
Kongsgaard Winery,"4375 Atlas Peak Rd Napa, CA 94558",Guj6Pi8kL-BIn_ASiz7QGg,wineries,Wineries,5.0,1,,38.436451,-122.2475128,0
Classic Convertible Wine Tours,"Napa, CA 94558",yZLDHjElLq_A1gKaA1bjsQ,winetours,Wine Tours,5.0,20,,38.2975381,-122.286865,0
Peter Cellars,"21708 Broadway Sonoma, CA 95476",Bjz2LRAcRrZR9IFR6VsciQ,wineries,Wineries,4.5,73,$$,38.2578964073869,-122.450040578842,2
Sonoma Valley Wine Trolley,"21707 8th St E Ste B Sonoma, CA 95476",w1suDinCpX6oThss-Tlwgw,wineries,Wineries,4.5,100,$$,38.26046,-122.44134,2
Groth Vineyards & Winery,"1225 Hillview Ln Napa, CA 94558",_r8RsAqExSu5U-PAuKmKEg,wineries,Wineries,4.0,2,$$$,38.3687531,-122.341313,3
Simply Driven,"103 Hemings Ct Napa, CA 94558",QZ6XARRTHCHg4BBdXJlcpQ,winetours,Wine Tours,5.0,21,,38.338537,-122.312223,0
Wooden Valley Winery,"4756 Suisun Valley Rd Fairfield, CA 94534",YY4TWJxI5dPW6DZNnXPA5g,wineries,Wineries,4.5,130,$$,38.27656,-122.112879,2
Godspeed Vineyards,"3655 Mt Veeder Rd Napa, CA 94559",kRNffcKr0Nb1D2ZckTmNGQ,wineries,Wineries,5.0,2,,38.38908,-122.43917,0
Frazier Winery,"Napa, CA 94558",893Xlys124uVw8wmkwtNnQ,wineries,Wineries,4.5,8,$$,38.38326,-122.31306,2
Mountain Terraces Vineyard,"3030 Cavedale Rd Glen Ellen, CA 95442",eoQBgO2anf4MCNfwG5rQLg,wineries,Wineries,5.0,1,$$$$,38.357009,-122.466577,4
Vinoce Vineyards,"1100 Wall Rd Napa, CA 94558",YwaPIpU7BHba4iRbOzkN6Q,wineries,Wineries,5.0,1,$$,38.43888,-122.48222,2
Napa Valley Wine Tours,"Napa, CA 94558",xVvn-AmBT8w6HHkuIGH44A,winetours,Wine Tours,5.0,8,,38.3177642822266,-122.29174041748,0
Blankiet Estate,"2358 California Dr Yountville, CA 94599",7zP3d3gPKVJy7XZbNfRLCw,wineries,Wineries,4.5,11,$$,38.4007242,-122.3837445,2
Keever Vineyards,"Yountville, CA 94599",9f2WKEASJkcJUtDb0SAEuA,wineries,Wineries,5.0,20,$$,38.40245,-122.36106,2
Valley of the Moon Winery,"134 Church St Sonoma, CA 95476",U3bPnySAiyBNe6Cq9fnzaA,wineries,Wineries,4.0,129,$$,38.2931453,-122.4593959,2
Ceja Vineyards Wine Salon,"22989 Burndale Rd Sonoma, CA 95476",seoVbJAQqyk_W6gBvWoCow,wineries,Wineries,5.0,32,$$,38.2460468131242,-122.422827410575,2
Phenomenal Limos & Wine Tours,"3379 Solano Ave Ste 301 Napa, CA 94558",DfKPD9OI8bJx3cNChwOE9w,winetours,Wine Tours,5.0,4,,38.3191858,-122.310113,0
Napa Your Way,"Napa, CA 94558",T6qbJZPSL8Xf6wPCqagftA,winetours,Wine Tours,5.0,27,,38.2049098462187,-122.115153021875,0
Gemstone Vineyard,"Yountville, CA 94599",XBWkU6I551bFJSNVYWn0gw,wineries,Wineries,5.0,4,$$$$,38.40245,-122.36106,4
Hope & Grace Wines,"6540 Washington St Yountville, CA 94599",qvsn45TNH0w6HcLLKuuIWQ,wineries,Wineries,4.5,171,$$,38.4029922485352,-122.362121582031,2
Lagier Meredith Vineyard,"4967 Dry Creek Rd Napa, CA 94558",TbnCrWlPPVHEhjdqMayXbw,wineries,Wineries,5.0,4,$$,38.3747445,-122.3879989,2
Old Bridge Cellars,"703 Jefferson St Napa, CA 94559",KvlTvDa970mtLegEnnwi7A,wineries,Wineries,4.5,2,,38.2950233,-122.2938891,0
Auteur Wines,"373 1st St W Sonoma, CA 95476",yKlZBz5gK-F5aGmRV2Beiw,wineries,Wineries,4.5,18,$$$,38.2939789726682,-122.458705292053,3
Fine Wine Tours,"1641 Elm St Napa, CA 94559",RuXefME_SzxJ_yRzJ-leSw,winetours,Wine Tours,5.0,8,,38.2895385,-122.2915722,0
Moss Creek Winery,"6015 Steele Canyon Rd Napa, CA 94558",88O8sgmFJLkURjKxjt1U8A,wineries,Wineries,5.0,1,$$$,38.44593,-122.19492,3
J Gregory Cellars,"1890 El Centro Ave Napa, CA 94558",B1qwJwySi11mZqEv2IotKw,wineries,Wineries,4.0,4,,38.3349609,-122.3201294,0
Dominus Estate,"2570 Napa Nook Rd Yountville, CA 94599",KN34M4fyOjHpJjJHK3T0cA,wineries,Wineries,4.5,6,$$$$,38.4048461914062,-122.37353515625,4
Darms Lane Vineyard,"1150 Darms Ln Napa, CA 94558",B-1c4w0RliWzOHJIjFm5dg,wineries,Wineries,5.0,2,,38.36385,-122.35121,0
Patz & Hall Winery,"21200 8th St E Sonoma, CA 95476",lGW8jAgwHqQdgAoPj8_EgQ,wineries,Wineries,4.5,67,$$$,38.26397,-122.43761,3
Stone Edge Farm Winery,"Sonoma, CA 95476",jxDjGCqt6iugqJO96qucGg,wineries,Wineries,4.5,8,$$,38.2890739440918,-122.396858215332,2
Iconic Wine Tours,"2114 Imola Ave Napa, CA 94559",fil_Np4WPRdED1FOOWRlBw,winetours,Wine Tours,5.0,3,,38.2798408,-122.256173,0
Surh Cellars,"Napa, CA 94558",cLFnJdeO-3fAadOV_weSoA,wineries,Wineries,5.0,2,,38.31832,-122.29177,0
